PersonID,Age,Income,Home,EmpLength,Intent,Grade,Amount,Rate,Status,PercentIncome,DefaultHist,CredHist,Age_Group,Income_Group,Loan_Burden
PER_10919,24,70000.0,OWN,0.0,EDUCATION,B,15000.0,12.18,0,0.21,N,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_10921,23,23000.0,RENT,0.0,PERSONAL,B,4325.0,11.11,0,0.19,N,3,18-25,LOW INCOME,SAFE (<20%)
PER_10922,23,48000.0,RENT,1.0,VENTURE,A,4325.0,5.42,0,0.09,N,4,18-25,MEDIUM INCOME,SAFE (<20%)
PER_10923,25,23000.0,RENT,4.0,MEDICAL,B,4300.0,11.86,0,0.19,N,3,18-25,LOW INCOME,SAFE (<20%)
PER_10924,24,30000.0,RENT,1.0,MEDICAL,B,4300.0,9.63,0,0.14,N,4,18-25,LOW INCOME,SAFE (<20%)
PER_10927,23,108000.0,RENT,4.0,VENTURE,B,4300.0,11.83,0,0.04,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_10928,23,30000.0,RENT,0.0,EDUCATION,B,4275.0,11.86,0,0.14,N,4,18-25,LOW INCOME,SAFE (<20%)
PER_10929,22,27500.0,RENT,1.0,VENTURE,B,4250.0,10.99,0,0.15,N,2,18-25,LOW INCOME,SAFE (<20%)
PER_10933,23,45600.0,RENT,5.0,MEDICAL,C,4250.0,13.48,0,0.09,Y,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_10940,22,45500.0,RENT,0.0,VENTURE,A,10000.0,5.99,0,0.22,N,4,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_10941,26,70000.0,MORTGAGE,1.0,MEDICAL,C,7000.0,14.26,0,0.1,Y,4,26-40,HIGH INCOME,SAFE (<20%)
PER_10943,24,70000.0,MORTGAGE,1.0,EDUCATION,B,9000.0,11.83,0,0.13,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_10947,26,70000.0,MORTGAGE,3.0,PERSONAL,C,5400.0,12.53,0,0.08,N,4,26-40,HIGH INCOME,SAFE (<20%)
PER_10948,26,70000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,B,12000.0,11.26,0,0.17,N,4,26-40,HIGH INCOME,SAFE (<20%)
PER_10949,22,70000.0,OWN,0.0,MEDICAL,B,15000.0,11.26,0,0.21,N,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_10950,23,70000.0,MORTGAGE,5.0,EDUCATION,B,20000.0,12.21,0,0.29,N,4,18-25,HIGH INCOME,WARNING (20-30%)
PER_10951,23,70000.0,MORTGAGE,4.0,VENTURE,C,6000.0,13.16,0,0.09,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_10952,22,70000.0,MORTGAGE,0.0,EDUCATION,D,9600.0,15.37,0,0.14,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_10953,22,46200.0,RENT,0.0,VENTURE,A,10000.0,7.29,0,0.22,N,3,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_10955,23,46585.0,RENT,3.0,MEDICAL,C,10000.0,13.57,0,0.21,Y,4,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_10956,23,70000.0,MORTGAGE,4.0,EDUCATION,A,8400.0,8.0,0,0.12,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_10957,22,70000.0,MORTGAGE,2.0,EDUCATION,E,16000.0,16.63,0,0.23,Y,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_10958,22,70000.0,MORTGAGE,3.0,EDUCATION,D,18000.0,14.42,0,0.26,N,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_10960,25,30000.0,RENT,0.0,MEDICAL,C,4200.0,12.23,0,0.14,Y,4,18-25,LOW INCOME,SAFE (<20%)
PER_10961,24,70000.0,OTHER,4.0,PERSONAL,A,9000.0,9.63,0,0.13,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_10962,22,30000.0,RENT,2.0,VENTURE,D,4200.0,15.31,1,0.14,Y,2,18-25,LOW INCOME,SAFE (<20%)
PER_10963,24,70000.0,MORTGAGE,2.0,PERSONAL,B,8950.0,11.89,0,0.13,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_10964,25,31200.0,RENT,4.0,MEDICAL,A,4200.0,8.9,0,0.13,N,3,18-25,LOW INCOME,SAFE (<20%)
PER_10965,22,31200.0,RENT,3.0,VENTURE,C,4200.0,13.57,0,0.13,Y,2,18-25,LOW INCOME,SAFE (<20%)
PER_10966,26,34000.0,RENT,4.0,PERSONAL,E,4200.0,16.82,1,0.12,Y,3,26-40,LOW INCOME,SAFE (<20%)
PER_10967,24,70000.0,MORTGAGE,1.0,VENTURE,B,15000.0,11.46,0,0.21,N,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_10968,26,34400.0,RENT,5.0,MEDICAL,A,4200.0,8.9,0,0.12,N,3,26-40,LOW INCOME,SAFE (<20%)
PER_10971,21,29000.0,RENT,2.0,MEDICAL,D,4200.0,15.62,1,0.14,Y,3,18-25,LOW INCOME,SAFE (<20%)
PER_10972,24,35000.0,RENT,0.0,PERSONAL,B,4200.0,10.37,0,0.12,N,4,18-25,LOW INCOME,SAFE (<20%)
PER_10973,22,29000.0,RENT,0.0,HOMEIMPROVEMENT,D,4200.0,15.31,1,0.14,N,2,18-25,LOW INCOME,SAFE (<20%)
PER_10977,25,36996.0,RENT,4.0,MEDICAL,B,4200.0,11.11,0,0.11,N,3,18-25,LOW INCOME,SAFE (<20%)
PER_10980,25,40000.0,RENT,2.0,EDUCATION,B,4200.0,9.63,0,0.1,N,2,18-25,LOW INCOME,SAFE (<20%)
PER_10981,24,70092.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,13950.0,11.14,0,0.2,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_10982,23,41000.0,RENT,5.0,EDUCATION,D,4200.0,14.54,0,0.1,Y,3,18-25,LOW INCOME,SAFE (<20%)
PER_10983,23,70200.0,MORTGAGE,3.0,MEDICAL,A,5000.0,7.14,0,0.07,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_10985,25,70224.0,MORTGAGE,1.0,EDUCATION,C,21000.0,13.22,0,0.3,N,4,18-25,HIGH INCOME,WARNING (20-30%)
PER_10987,22,36000.0,RENT,4.0,MEDICAL,B,4200.0,9.91,1,0.12,N,2,18-25,LOW INCOME,SAFE (<20%)
PER_10988,25,36499.0,RENT,1.0,HOMEIMPROVEMENT,B,4200.0,10.99,1,0.12,N,4,18-25,LOW INCOME,SAFE (<20%)
PER_10990,25,37000.0,RENT,1.0,DEBTCONSOLIDATION,F,4200.0,18.53,1,0.11,Y,2,18-25,LOW INCOME,SAFE (<20%)
PER_10991,24,47500.0,RENT,4.0,PERSONAL,A,4200.0,8.9,0,0.09,N,4,18-25,MEDIUM INCOME,SAFE (<20%)
PER_10992,23,70500.0,OWN,2.0,EDUCATION,C,10500.0,13.92,0,0.15,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_10997,26,70800.0,MORTGAGE,6.0,EDUCATION,A,8500.0,6.54,0,0.12,N,3,26-40,HIGH INCOME,SAFE (<20%)
PER_11000,24,55243.0,MORTGAGE,6.0,MEDICAL,B,2900.0,9.62,1,0.04,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11005,25,65000.0,MORTGAGE,4.0,PERSONAL,A,6000.0,8.9,1,0.09,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11006,26,71000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4400.0,5.42,0,0.06,N,4,26-40,HIGH INCOME,SAFE (<20%)
PER_11011,23,54000.0,RENT,2.0,MEDICAL,B,4200.0,10.99,1,0.08,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11013,24,71000.0,OWN,4.0,PERSONAL,B,14000.0,10.99,0,0.2,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_11014,23,61000.0,RENT,3.0,PERSONAL,A,4200.0,6.03,0,0.07,N,4,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11016,23,62000.0,RENT,2.0,MEDICAL,A,4200.0,5.42,0,0.07,N,3,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11017,25,63000.0,RENT,6.0,VENTURE,C,4200.0,14.22,0,0.07,N,4,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11019,24,71000.0,MORTGAGE,6.0,MEDICAL,B,10000.0,10.36,0,0.14,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_11022,26,65000.0,RENT,3.0,HOMEIMPROVEMENT,A,4200.0,7.29,0,0.06,N,2,26-40,MEDIUM INCOME,SAFE (<20%)
PER_11023,25,65000.0,RENT,2.0,DEBTCONSOLIDATION,B,4200.0,10.99,0,0.06,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11024,23,60996.0,RENT,2.0,PERSONAL,D,4200.0,15.58,1,0.07,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11025,22,55250.0,MORTGAGE,2.0,MEDICAL,D,7400.0,14.84,1,0.11,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11026,26,69000.0,RENT,6.0,HOMEIMPROVEMENT,A,4200.0,6.62,0,0.06,N,3,26-40,MEDIUM INCOME,SAFE (<20%)
PER_11030,21,30000.0,RENT,2.0,MEDICAL,A,4150.0,6.76,0,0.14,N,3,18-25,LOW INCOME,SAFE (<20%)
PER_11031,23,100000.0,RENT,4.0,VENTURE,B,4150.0,10.65,0,0.04,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_11032,25,22812.0,RENT,5.0,EDUCATION,D,4125.0,14.54,0,0.18,Y,2,18-25,LOW INCOME,SAFE (<20%)
PER_11033,23,20000.0,RENT,0.0,EDUCATION,C,4100.0,13.49,0,0.2,N,4,18-25,LOW INCOME,SAFE (<20%)
PER_11034,22,30000.0,RENT,3.0,EDUCATION,C,4100.0,14.26,0,0.14,Y,3,18-25,LOW INCOME,SAFE (<20%)
PER_11035,23,71004.0,OWN,1.0,EDUCATION,C,15000.0,13.47,0,0.21,Y,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_11036,22,38004.0,RENT,0.0,MEDICAL,B,4100.0,11.49,0,0.11,N,4,18-25,LOW INCOME,SAFE (<20%)
PER_11037,23,42000.0,RENT,1.0,MEDICAL,A,4100.0,7.88,0,0.1,N,2,18-25,LOW INCOME,SAFE (<20%)
PER_11038,23,38000.0,RENT,1.0,MEDICAL,D,4100.0,15.31,1,0.11,N,4,18-25,LOW INCOME,SAFE (<20%)
PER_11039,26,71040.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,3000.0,5.79,0,0.04,N,2,26-40,HIGH INCOME,SAFE (<20%)
PER_11041,22,48000.0,RENT,1.0,DEBTCONSOLIDATION,B,4100.0,11.99,0,0.09,N,3,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11043,22,71201.0,MORTGAGE,3.0,MEDICAL,B,12000.0,11.71,0,0.17,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_11045,24,14400.0,RENT,4.0,MEDICAL,A,4050.0,6.91,1,0.28,N,4,18-25,LOW INCOME,WARNING (20-30%)
PER_11046,26,50500.0,RENT,0.0,HOMEIMPROVEMENT,A,4050.0,7.88,0,0.08,N,4,26-40,MEDIUM INCOME,SAFE (<20%)
PER_11047,25,71328.0,MORTGAGE,3.0,EDUCATION,D,25000.0,14.96,0,0.35,Y,3,18-25,HIGH INCOME,HIGH RISK (>30%)
PER_11049,25,82000.0,RENT,2.0,VENTURE,B,4050.0,9.99,0,0.05,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_11050,23,25000.0,RENT,1.0,VENTURE,B,4025.0,9.91,0,0.16,N,4,18-25,LOW INCOME,SAFE (<20%)
PER_11051,24,54000.0,RENT,3.0,EDUCATION,A,4025.0,6.76,0,0.07,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11052,24,71496.0,MORTGAGE,5.0,PERSONAL,D,15000.0,15.95,0,0.21,Y,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_11055,25,71500.0,MORTGAGE,2.0,EDUCATION,B,9250.0,12.53,0,0.13,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_11056,24,12000.0,RENT,0.0,PERSONAL,C,4000.0,13.8,1,0.33,Y,3,18-25,LOW INCOME,HIGH RISK (>30%)
PER_11062,26,46999.0,RENT,2.0,VENTURE,B,10000.0,10.99,0,0.21,N,3,26-40,MEDIUM INCOME,WARNING (20-30%)
PER_11063,26,47004.0,RENT,5.0,PERSONAL,D,10000.0,15.05,0,0.21,N,2,26-40,MEDIUM INCOME,WARNING (20-30%)
PER_11065,21,48000.0,RENT,0.0,PERSONAL,A,10000.0,6.03,0,0.21,N,3,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11066,23,72000.0,MORTGAGE,5.0,PERSONAL,D,12000.0,16.29,0,0.17,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_11068,22,48000.0,RENT,2.0,VENTURE,C,10000.0,13.49,0,0.21,N,4,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11070,25,42000.0,RENT,3.0,VENTURE,C,10000.0,13.8,1,0.24,N,3,18-25,LOW INCOME,WARNING (20-30%)
PER_11074,25,42000.0,RENT,2.0,DEBTCONSOLIDATION,D,10000.0,14.91,1,0.24,Y,3,18-25,LOW INCOME,WARNING (20-30%)
PER_11075,23,48000.0,RENT,1.0,DEBTCONSOLIDATION,A,10000.0,7.29,0,0.21,N,2,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11078,25,72000.0,MORTGAGE,2.0,MEDICAL,A,5000.0,6.03,0,0.07,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_11079,21,48000.0,RENT,1.0,DEBTCONSOLIDATION,A,10000.0,5.79,0,0.21,N,2,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11080,23,48000.0,RENT,0.0,VENTURE,B,10000.0,9.25,0,0.21,N,3,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11082,23,42000.0,RENT,0.0,HOMEIMPROVEMENT,D,10000.0,15.58,1,0.24,Y,3,18-25,LOW INCOME,WARNING (20-30%)
PER_11086,24,56100.0,MORTGAGE,0.0,MEDICAL,B,6000.0,11.71,1,0.09,N,4,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11087,24,72000.0,MORTGAGE,4.0,VENTURE,A,17000.0,7.49,0,0.24,N,4,18-25,HIGH INCOME,WARNING (20-30%)
PER_11088,22,72000.0,OWN,2.0,MEDICAL,A,15000.0,7.9,0,0.21,N,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_11090,25,48000.0,RENT,2.0,EDUCATION,B,10000.0,11.86,0,0.21,N,3,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11093,24,72000.0,MORTGAGE,2.0,EDUCATION,C,1000.0,15.23,0,0.01,Y,3,18-25,HIGH INCOME,SAFE (<20%)
PER_11094,24,72000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000.0,7.49,0,0.08,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_11095,26,72000.0,MORTGAGE,3.0,MEDICAL,A,5000.0,8.49,0,0.07,N,3,26-40,HIGH INCOME,SAFE (<20%)
PER_11096,26,48000.0,RENT,1.0,EDUCATION,A,10000.0,8.94,0,0.21,N,4,26-40,MEDIUM INCOME,WARNING (20-30%)
PER_11099,26,48000.0,RENT,2.0,MEDICAL,B,10000.0,12.21,0,0.21,N,3,26-40,MEDIUM INCOME,WARNING (20-30%)
PER_11100,23,48000.0,RENT,1.0,EDUCATION,C,10000.0,12.84,0,0.21,N,4,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11104,23,48000.0,RENT,1.0,PERSONAL,C,10000.0,13.79,0,0.21,N,3,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11107,23,56100.0,MORTGAGE,3.0,MEDICAL,B,5650.0,10.99,1,0.09,N,3,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11110,23,42720.0,RENT,1.0,EDUCATION,D,10000.0,16.89,1,0.23,Y,4,18-25,LOW INCOME,WARNING (20-30%)
PER_11112,22,48996.0,RENT,4.0,EDUCATION,C,10000.0,12.87,0,0.2,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11113,22,43000.0,RENT,3.0,MEDICAL,D,10000.0,16.77,1,0.23,N,2,18-25,LOW INCOME,WARNING (20-30%)
PER_11114,22,72000.0,MORTGAGE,3.0,EDUCATION,A,8400.0,5.42,0,0.12,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_11117,24,43500.0,RENT,6.0,MEDICAL,D,10000.0,13.62,1,0.23,Y,3,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11119,26,49571.0,RENT,1.0,VENTURE,C,10000.0,13.11,0,0.2,Y,3,26-40,MEDIUM INCOME,SAFE (<20%)
PER_11121,26,72000.0,MORTGAGE,7.0,VENTURE,B,16000.0,10.59,0,0.22,N,3,26-40,HIGH INCOME,WARNING (20-30%)
PER_11123,24,72000.0,MORTGAGE,1.0,PERSONAL,A,12000.0,5.42,0,0.17,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_11124,24,72000.0,MORTGAGE,5.0,MEDICAL,A,11200.0,7.29,0,0.16,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_11126,26,72000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,D,10500.0,15.28,0,0.15,Y,2,26-40,HIGH INCOME,SAFE (<20%)
PER_11128,23,50000.0,RENT,5.0,EDUCATION,A,10000.0,7.51,0,0.2,N,3,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11129,25,72000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,A,2100.0,7.66,0,0.03,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_11131,24,72000.0,MORTGAGE,2.0,EDUCATION,E,6000.0,16.77,0,0.08,Y,3,18-25,HIGH INCOME,SAFE (<20%)
PER_11132,23,50000.0,RENT,3.0,EDUCATION,B,10000.0,9.91,0,0.2,N,3,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11133,23,50000.0,RENT,0.0,DEBTCONSOLIDATION,A,10000.0,7.49,0,0.2,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11134,25,72000.0,OWN,3.0,VENTURE,E,16000.0,17.14,0,0.22,Y,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_11137,24,50000.0,RENT,1.0,DEBTCONSOLIDATION,A,10000.0,7.51,0,0.2,N,4,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11138,24,50000.0,RENT,3.0,HOMEIMPROVEMENT,C,10000.0,14.27,0,0.2,Y,4,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11140,24,72000.0,MORTGAGE,4.0,VENTURE,C,2100.0,13.48,0,0.03,Y,2,18-25,HIGH INCOME,SAFE (<20%)
PER_11143,24,50000.0,RENT,1.0,PERSONAL,B,10000.0,11.71,0,0.2,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11144,26,50000.0,RENT,2.0,PERSONAL,A,10000.0,8.49,0,0.2,N,3,26-40,MEDIUM INCOME,SAFE (<20%)
PER_11146,24,50000.0,RENT,3.0,PERSONAL,A,10000.0,7.49,0,0.2,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11147,22,50000.0,RENT,0.0,MEDICAL,C,10000.0,12.99,0,0.2,N,4,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11148,25,50000.0,RENT,6.0,EDUCATION,A,10000.0,7.49,0,0.2,N,3,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11150,22,50000.0,RENT,3.0,DEBTCONSOLIDATION,C,10000.0,13.99,0,0.2,Y,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11151,24,72000.0,MORTGAGE,6.0,EDUCATION,C,10000.0,12.98,0,0.14,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_11155,24,72000.0,MORTGAGE,4.0,MEDICAL,B,5000.0,9.25,0,0.07,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_11157,25,44000.0,RENT,2.0,MEDICAL,D,10000.0,15.65,1,0.23,Y,4,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11159,23,50000.0,RENT,5.0,EDUCATION,B,10000.0,9.63,0,0.2,N,3,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11160,23,50000.0,RENT,0.0,EDUCATION,A,10000.0,6.92,0,0.2,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11163,24,72000.0,MORTGAGE,1.0,VENTURE,B,6000.0,9.99,0,0.08,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_11165,26,50000.0,RENT,1.0,HOMEIMPROVEMENT,A,10000.0,6.91,0,0.2,N,2,26-40,MEDIUM INCOME,SAFE (<20%)
PER_11166,24,56100.0,MORTGAGE,4.0,MEDICAL,D,4900.0,15.95,1,0.07,Y,4,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11167,23,72000.0,MORTGAGE,0.0,PERSONAL,B,5000.0,11.86,0,0.07,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_11169,23,72000.0,MORTGAGE,5.0,PERSONAL,A,8700.0,6.76,0,0.12,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_11172,22,50000.0,RENT,4.0,MEDICAL,A,10000.0,6.17,0,0.2,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11173,24,44000.0,RENT,1.0,VENTURE,D,10000.0,15.31,1,0.23,Y,3,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11176,22,44000.0,RENT,2.0,VENTURE,D,10000.0,15.58,1,0.23,N,3,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11180,22,72000.0,MORTGAGE,4.0,PERSONAL,D,15000.0,16.32,0,0.21,Y,4,18-25,HIGH INCOME,WARNING (20-30%)
PER_11181,26,72000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10000.0,7.49,0,0.14,N,3,26-40,HIGH INCOME,SAFE (<20%)
PER_11182,25,50000.0,RENT,4.0,EDUCATION,E,10000.0,16.82,0,0.2,Y,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11184,22,50000.0,RENT,0.0,PERSONAL,A,10000.0,7.88,0,0.2,N,3,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11188,23,50000.0,RENT,5.0,MEDICAL,A,10000.0,8.94,0,0.2,N,3,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11189,26,50000.0,RENT,0.0,MEDICAL,B,10000.0,10.95,0,0.2,N,4,26-40,MEDIUM INCOME,SAFE (<20%)
PER_11190,22,72000.0,MORTGAGE,3.0,EDUCATION,B,5000.0,10.99,0,0.07,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_11191,25,50000.0,RENT,2.0,DEBTCONSOLIDATION,B,10000.0,10.95,0,0.2,N,3,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11192,22,50000.0,RENT,4.0,EDUCATION,A,10000.0,9.32,0,0.2,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11198,24,50004.0,RENT,2.0,VENTURE,C,10000.0,13.79,0,0.2,Y,4,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11199,23,56100.0,MORTGAGE,5.0,MEDICAL,C,18000.0,14.22,1,0.27,Y,2,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11202,25,50500.0,RENT,3.0,DEBTCONSOLIDATION,C,10000.0,13.85,0,0.2,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11203,24,72000.0,MORTGAGE,1.0,EDUCATION,B,16000.0,10.25,0,0.22,N,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_11205,22,72000.0,OWN,1.0,PERSONAL,B,15000.0,10.25,0,0.21,N,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_11207,26,72000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,6600.0,7.49,0,0.09,N,2,26-40,HIGH INCOME,SAFE (<20%)
PER_11208,26,45000.0,RENT,4.0,PERSONAL,B,10000.0,11.86,1,0.22,N,4,26-40,MEDIUM INCOME,WARNING (20-30%)
PER_11209,24,51000.0,RENT,1.0,EDUCATION,B,10000.0,11.83,0,0.2,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11210,23,72000.0,MORTGAGE,5.0,MEDICAL,A,16000.0,7.4,0,0.22,N,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_11212,24,72000.0,MORTGAGE,0.0,EDUCATION,B,9000.0,10.99,0,0.13,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_11213,22,45000.0,RENT,1.0,VENTURE,E,10000.0,16.795,1,0.22,N,2,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11214,24,51160.0,RENT,5.0,DEBTCONSOLIDATION,B,10000.0,10.75,0,0.2,N,3,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11215,26,66000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,D,12000.0,15.31,1,0.18,N,3,26-40,MEDIUM INCOME,SAFE (<20%)
PER_11216,22,51360.0,RENT,4.0,EDUCATION,D,10000.0,15.31,0,0.19,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11217,25,72000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,20000.0,11.83,0,0.28,N,4,18-25,HIGH INCOME,WARNING (20-30%)
PER_11218,24,72000.0,MORTGAGE,3.0,PERSONAL,C,20000.0,13.57,0,0.28,N,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_11219,23,51400.0,RENT,2.0,PERSONAL,B,10000.0,10.65,0,0.19,N,3,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11220,22,51600.0,RENT,0.0,PERSONAL,B,10000.0,9.51,0,0.19,N,3,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11221,25,72000.0,MORTGAGE,6.0,PERSONAL,B,5000.0,12.18,0,0.07,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_11222,26,51996.0,RENT,1.0,PERSONAL,C,10000.0,13.23,0,0.19,Y,4,26-40,MEDIUM INCOME,SAFE (<20%)
PER_11223,24,52000.0,RENT,2.0,DEBTCONSOLIDATION,B,10000.0,9.91,0,0.19,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11224,24,52000.0,RENT,3.0,EDUCATION,B,10000.0,12.42,0,0.19,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11225,25,72000.0,MORTGAGE,7.0,EDUCATION,B,25000.0,11.89,0,0.35,N,2,18-25,HIGH INCOME,HIGH RISK (>30%)
PER_11227,24,72000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,B,8000.0,12.21,0,0.11,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_11229,24,52000.0,RENT,5.0,HOMEIMPROVEMENT,B,10000.0,11.99,0,0.19,N,4,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11232,25,52000.0,RENT,1.0,HOMEIMPROVEMENT,A,10000.0,6.91,0,0.19,N,2,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11233,25,52000.0,RENT,1.0,VENTURE,A,10000.0,5.79,0,0.19,N,3,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11237,24,52000.0,RENT,6.0,DEBTCONSOLIDATION,A,10000.0,7.88,0,0.19,N,4,18-25,MEDIUM INCOME,SAFE (<20%)
PER_11240,23,46000.0,RENT,2.0,DEBTCONSOLIDATION,D,10000.0,12.61,1,0.22,N,2,18-25,MEDIUM INCOME,WARNING (20-30%)
PER_11241,23,46500.0,RENT,0.0,PERSONAL,C,10000.0,14.26,1,0.22,Y,3,18-25,MEDIUM INCOME,WARNING (20-30%)
